name,postcode,category,review_count,rating,price,distance,latitude,longitude
Patrick's Pub,H2X 3K4,Bars,24.0,3.5,$$,1015.580489604994,45.52435882510794,-73.56053441762924
Bar le Cocktail,H2L 2J5,Cocktail Bars,5.0,4.0,$$,641.7220157623958,45.52435882510794,-73.56053441762924
Fusion Latino,H1W 1P7,Cocktail Bars,18.0,4.5,,198.6166125462747,45.54095791741757,-73.54702949523926
Le Trèfle,H1W 1T1,Whiskey Bars,35.0,4.0,$$,979.9111463071453,45.54095791741757,-73.54702949523926
Davidson Taverne,H1W 1P9,Bars,1.0,4.0,$,239.3107749937852,45.54095791741757,-73.54702949523926
Brasserie des Patriotes,H1W 1P8,Dive Bars,3.0,3.5,$,229.43453264793757,45.54095791741757,-73.54702949523926
Le Blind Pig,H1W 1S6,Bars,25.0,3.5,$$,877.9920903422538,45.54095791741757,-73.54702949523926
Resto-Bar le Pick Up,H1W 1S3,Wine Bars,2.0,4.0,,674.437686792415,45.54095791741757,-73.54702949523926
Bar Davidson,H1W 1P9,Bars,1.0,3.0,$,255.59470696186017,45.54095791741757,-73.54702949523926
El Jumelgi,H1W 2G5,Sports Bars,1.0,4.0,$,975.1908802691778,45.54095791741757,-73.54702949523926
Les Jus Kanasuk,H1W 1R6,Bars,2.0,3.5,,430.29355006609387,45.54095791741757,-73.54702949523926
Bar Métro Pub,H2K 1W6,Bars,1.0,5.0,,965.7048029850578,45.54095791741757,-73.54702949523926
Le Trèfle,H1W 1T1,Whiskey Bars,35.0,4.0,$$,1254.3320367569586,45.55671730558936,-73.53024959564209
Le Blind Pig,H1W 1S6,Bars,25.0,3.5,$$,1346.3662427820843,45.55671730558936,-73.53024959564209
Madame Smith,H1W 1T3,Bars,5.0,3.5,,1145.7520474146888,45.55671730558936,-73.53024959564209
Supernat,H1V 1X9,Wine Bars,1.0,5.0,,706.8821587238705,45.55671730558936,-73.53024959564209
Les Street Monkeys,H4G 1T9,Cocktail Bars,69.0,4.5,$$,641.0159593986164,45.46300108733155,-73.57156895217486
Palco,H4G 1V6,Bars,38.0,4.5,$$,348.61030471716447,45.46300108733155,-73.57156895217486
Church St Pub,H4G 3E4,Bars,6.0,4.5,,33.74040322834301,45.46300108733155,-73.57156895217486
Social Verdun,H4G 1V1,Bars,20.0,3.5,,467.8091028274796,45.46300108733155,-73.57156895217486
Verdun Beach,H4G 1X4,Wine Bars,7.0,4.0,,733.733737129841,45.46300108733155,-73.57156895217486
Le Trèfle,H4G 1X3,Bars,15.0,3.0,,687.8443989923383,45.46300108733155,-73.57156895217486
RBG - Resto Bombay Grill,H4G 1X1,Bars,9.0,3.0,,629.8175010180018,45.46300108733155,-73.57156895217486
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,227.13889605879868,45.50644464920572,-73.55648696422577
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,259.1203170666297,45.50644464920572,-73.55648696422577
Pincette,H2Y 1G6,Wine Bars,36.0,4.5,$$$,271.320523131382,45.50644464920572,-73.55648696422577
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,269.50027455090316,45.50644464920572,-73.55648696422577
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,270.72661942680406,45.50644464920572,-73.55648696422577
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,562.778481884354,45.50644464920572,-73.55648696422577
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,322.9046308467245,45.50644464920572,-73.55648696422577
Jacopo,H2Y 3B3,Cocktail Bars,83.0,4.0,,289.0396502814846,45.50644464920572,-73.55648696422577
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,796.0419548261227,45.50644464920572,-73.55648696422577
Joverse,H2Y 1L2,Bars,55.0,3.5,$$,128.4401724890305,45.50644464920572,-73.55648696422577
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,475.06446612268167,45.50644464920572,-73.55648696422577
Les 3 Brasseurs,H2Y 1G7,Bars,220.0,3.5,$$,267.9031682865591,45.50644464920572,-73.55648696422577
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,662.1496927422455,45.50644464920572,-73.55648696422577
El Pequeño Bar,H2Y 3A4,Cocktail Bars,28.0,4.5,,271.0613021828454,45.50644464920572,-73.55648696422577
Méchant Bœuf Bar & Brasserie,H2Y 1Z3,Cocktail Bars,182.0,3.5,$$$,325.60395080107736,45.50644464920572,-73.55648696422577
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,752.1596077663461,45.50644464920572,-73.55648696422577
Philemon Bar,H2Y 1Z4,Wine Bars,71.0,3.5,$$,230.79196414986103,45.50644464920572,-73.55648696422577
Restaurant Fleurs et Cadeaux,H2Z 1K6,Wine Bars,14.0,4.5,,313.5422550185082,45.50644464920572,-73.55648696422577
Escondite,H3B 3A7,Bars,247.0,4.0,$$,973.5878412641555,45.50644464920572,-73.55648696422577
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,572.3326362872781,45.50644464920572,-73.55648696422577
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,297.72459583315964,45.50965520472071,-73.55400860309601
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,176.76285109267124,45.50965520472071,-73.55400860309601
Jacopo,H2Y 3B3,Cocktail Bars,83.0,4.0,,223.05395568694556,45.50965520472071,-73.55400860309601
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,398.1108698283792,45.50965520472071,-73.55400860309601
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,929.7710677146482,45.50965520472071,-73.55400860309601
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,290.0933838733147,45.50965520472071,-73.55400860309601
Pincette,H2Y 1G6,Wine Bars,36.0,4.5,$$$,360.1527799844995,45.50965520472071,-73.55400860309601
Salumi Vino,H2Y 1C7,Wine Bars,41.0,4.0,$$$,123.09078752373645,45.50965520472071,-73.55400860309601
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,1066.8097760414748,45.50965520472071,-73.55400860309601
El Pequeño Bar,H2Y 3A4,Cocktail Bars,28.0,4.5,,289.48047794871223,45.50965520472071,-73.55400860309601
Les 3 Brasseurs,H2Y 1G7,Bars,220.0,3.5,$$,329.23733856753205,45.50965520472071,-73.55400860309601
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,456.3496393930213,45.50965520472071,-73.55400860309601
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,814.300840518944,45.50965520472071,-73.55400860309601
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,659.5815851051384,45.50965520472071,-73.55400860309601
La Distillerie No.1,H2X 1H6,Cocktail Bars,314.0,4.5,$$,1057.396883598655,45.50965520472071,-73.55400860309601
Perché,H2Y 1E7,Cocktail Bars,42.0,3.5,$$$,271.1095215400188,45.50965520472071,-73.55400860309601
Bar Pamplemousse,H2X 2S9,Bars,44.0,4.0,,917.643687994619,45.50965520472071,-73.55400860309601
Terrasse William Gray,H2Y 3A6,Bars,59.0,3.5,$$$,266.1184028323368,45.50965520472071,-73.55400860309601
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,931.1762189699572,45.50965520472071,-73.55400860309601
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,951.9912641653973,45.50965520472071,-73.55400860309601
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,330.38911982694225,45.50144108135568,-73.56014415621758
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,237.2856586687112,45.50144108135568,-73.56014415621758
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,271.36027930657673,45.50144108135568,-73.56014415621758
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,721.4426961431457,45.50144108135568,-73.56014415621758
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,425.77536390875497,45.50144108135568,-73.56014415621758
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,820.4684894039326,45.50144108135568,-73.56014415621758
Bord'Elle Boutique Bar and Eatery,H2Y 1S1,Cocktail Bars,65.0,3.5,$$$$,61.627329464194204,45.50144108135568,-73.56014415621758
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,732.927617395183,45.50144108135568,-73.56014415621758
Escondite,H3B 3A7,Bars,247.0,4.0,$$,632.5677876370693,45.50144108135568,-73.56014415621758
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,724.8378952244584,45.50144108135568,-73.56014415621758
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,482.06506946528276,45.50144108135568,-73.56014415621758
Mélisse,H3C 1N8,Wine Bars,43.0,4.5,$$,382.6084384640888,45.50144108135568,-73.56014415621758
La Voûte,H2Y 2N1,Wine Bars,34.0,4.0,$$$$,118.47549415635905,45.50144108135568,-73.56014415621758
Place Carmin,H3C 1P1,Bars,29.0,5.0,,410.2948231581709,45.50144108135568,-73.56014415621758
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,1039.847095983523,45.50144108135568,-73.56014415621758
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,1079.2000581254722,45.50144108135568,-73.56014415621758
Bulma Bar,H3C 1J2,Bars,13.0,4.5,,143.76774466140674,45.50144108135568,-73.56014415621758
Biirū,H3A 2E4,Bars,189.0,4.0,$$,767.3076643490937,45.50144108135568,-73.56014415621758
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,707.64194739262,45.50144108135568,-73.56014415621758
Sarah B.,H2Y 3X4,Cocktail Bars,28.0,4.0,$$,157.05308373156814,45.50144108135568,-73.56014415621758
Ichigo Ichie,H2W 1E9,Bars,116.0,4.5,$$,202.18589071063667,45.51989655507833,-73.58010649681091
Le Majestique,H2W 1Y7,Bars,201.0,4.5,$$,261.91602037147084,45.51989655507833,-73.58010649681091
Les Torchés,H2T 1N7,Cocktail Bars,36.0,4.0,$$,440.41746444512376,45.51989655507833,-73.58010649681091
Bar Suzanne,H2W 1G6,Bars,47.0,4.0,$$,305.99769053436364,45.51989655507833,-73.58010649681091
Les Deux Gamins,H2X 1B7,Wine Bars,595.0,4.0,$$,865.8362542926236,45.51989655507833,-73.58010649681091
Barranco MTL,H2J 2L3,Tapas Bars,61.0,4.5,,570.1461600574055,45.51989655507833,-73.58010649681091
Onoir,H2X 1B5,Bars,122.0,4.5,$$$,859.6602726073093,45.51989655507833,-73.58010649681091
Ye Olde Orchard,H2X 1S3,Bars,53.0,4.0,$$,913.920268994958,45.51989655507833,-73.58010649681091
Bootlegger l'Authentique,H2X 2T6,Cocktail Bars,43.0,4.5,$$,1047.9741299584439,45.51989655507833,-73.58010649681091
Darling,H2W 1Z3,Bars,109.0,4.0,$$,330.38639699726826,45.51989655507833,-73.58010649681091
North Star,H2W 1Y2,Bars,30.0,4.5,$$,425.50711198608104,45.51989655507833,-73.58010649681091
Bily Kun,H2T 1P9,Bars,68.0,4.0,$$,466.5601948007305,45.51989655507833,-73.58010649681091
L’Entrepôt - Mont-Royal,H2J 1X7,Bars,137.0,4.0,$,862.421960294246,45.51989655507833,-73.58010649681091
Le A Bar,H2W 1E4,Bars,15.0,4.5,$$,22.890581263588906,45.51989655507833,-73.58010649681091
Big In Japan,H2W 1Y7,Bars,257.0,3.5,$$,231.275306972633,45.51989655507833,-73.58010649681091
Else's,H2W 1M2,Bars,121.0,4.5,$$,524.8310732392428,45.51989655507833,-73.58010649681091
Barraca,H2J 1X8,Tapas Bars,62.0,3.5,$$,943.4124369156415,45.51989655507833,-73.58010649681091
L'Gros Luxe Plateau,H2L 1A5,Cocktail Bars,42.0,3.5,$$,407.12516297380665,45.51989655507833,-73.58010649681091
Maison Oflore,H2L 1A8,Cocktail Bars,8.0,4.5,,466.71612577875106,45.51989655507833,-73.58010649681091
McKibbin's Irish Pub,H2X 2T6,Bars,63.0,3.5,$$,997.8775071970061,45.51989655507833,-73.58010649681091
Brasserie des Rapides,H8P 1B3,Sports Bars,30.0,3.5,$$,792.583960925779,45.422451407155854,-73.601194024086
La Cage,H1M 1E9,Sports Bars,7.0,3.5,$$,781.7719326930292,45.5967964774917,-73.53517949581145
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,248.53195689508408,45.5008764952487,-73.55900555849075
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,131.49451553133102,45.5008764952487,-73.55900555849075
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,188.12767585950107,45.5008764952487,-73.55900555849075
Place Carmin,H3C 1P1,Bars,29.0,5.0,,316.10378723600553,45.5008764952487,-73.55900555849075
Mélisse,H3C 1N8,Wine Bars,43.0,4.5,$$,289.3526514652199,45.5008764952487,-73.55900555849075
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,828.771294368911,45.5008764952487,-73.55900555849075
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,817.2476227984101,45.5008764952487,-73.55900555849075
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,817.7733763429285,45.5008764952487,-73.55900555849075
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,715.3909610608038,45.5008764952487,-73.55900555849075
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,451.91782634077964,45.5008764952487,-73.55900555849075
Bord'Elle Boutique Bar and Eatery,H2Y 1S1,Cocktail Bars,65.0,3.5,$$$$,127.40796666115168,45.5008764952487,-73.55900555849075
Escondite,H3B 3A7,Bars,247.0,4.0,$$,735.8723484650932,45.5008764952487,-73.55900555849075
La Voûte,H2Y 2N1,Wine Bars,34.0,4.0,$$$$,154.54039995879413,45.5008764952487,-73.55900555849075
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,530.3192899795388,45.5008764952487,-73.55900555849075
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,1081.6387011890938,45.5008764952487,-73.55900555849075
Bulma Bar,H3C 1J2,Bars,13.0,4.5,,104.46934447799792,45.5008764952487,-73.55900555849075
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,689.2973179018569,45.5008764952487,-73.55900555849075
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,830.600600591003,45.5008764952487,-73.55900555849075
Biirū,H3A 2E4,Bars,189.0,4.0,$$,875.6390135220945,45.5008764952487,-73.55900555849075
Café Parvis,H3A,Bars,220.0,4.0,$$,972.715820001754,45.5008764952487,-73.55900555849075
La Cage,H1M 1E9,Sports Bars,7.0,3.5,$$,137.9531392891888,45.58917500418707,-73.53965610265732
Salon de Quilles du Domaine,H1N 2Z7,Bars,1.0,5.0,,831.5437266973505,45.58917500418707,-73.53965610265732
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,295.20112041310546,45.49891911390352,-73.55725407600403
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,178.78204815621348,45.49891911390352,-73.55725407600403
Place Carmin,H3C 1P1,Bars,29.0,5.0,,83.69300097328852,45.49891911390352,-73.55725407600403
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,268.55244493431184,45.49891911390352,-73.55725407600403
Mélisse,H3C 1N8,Wine Bars,43.0,4.5,$$,71.58193092014999,45.49891911390352,-73.55725407600403
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,1079.735499766054,45.49891911390352,-73.55725407600403
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,953.7342466611498,45.49891911390352,-73.55725407600403
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,975.707809412501,45.49891911390352,-73.55725407600403
Monopole,H3C 2M8,Wine Bars,21.0,5.0,$$,283.1753709197843,45.49891911390352,-73.55725407600403
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,845.7482892558717,45.49891911390352,-73.55725407600403
Escondite,H3B 3A7,Bars,247.0,4.0,$$,948.5534298636694,45.49891911390352,-73.55725407600403
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,568.0430224099272,45.49891911390352,-73.55725407600403
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,785.3638385390166,45.49891911390352,-73.55725407600403
Bulma Bar,H3C 1J2,Bars,13.0,4.5,,246.67488212280105,45.49891911390352,-73.55725407600403
Bord'Elle Boutique Bar and Eatery,H2Y 1S1,Cocktail Bars,65.0,3.5,$$$$,383.8144056653179,45.49891911390352,-73.55725407600403
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,804.166347366608,45.49891911390352,-73.55725407600403
La Voûte,H2Y 2N1,Wine Bars,34.0,4.0,$$$$,400.62208171328257,45.49891911390352,-73.55725407600403
Biirū,H3A 2E4,Bars,189.0,4.0,$$,1110.6295437260385,45.49891911390352,-73.55725407600403
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,966.0982829775074,45.49891911390352,-73.55725407600403
Café Parvis,H3A,Bars,220.0,4.0,$$,1212.6944274661225,45.49891911390352,-73.55725407600403
Le Pourvoyeur,H2R 1S7,Bars,76.0,3.5,$$,353.7366452621965,45.53696,-73.61199
Bar St-Denis,H2S 2S4,Bars,16.0,4.5,,67.75637798911232,45.53696,-73.61199
Pastaga,H2S 3C3,Wine Bars,72.0,4.0,$$$,834.7146452473183,45.53696,-73.61199
Le Vestiaire,H2S 2M3,Bars,28.0,4.5,$$,497.5942109587292,45.53696,-73.61199
Vin Mon Lapin,H2S 1K8,Wine Bars,45.0,4.5,,444.56144005269607,45.53696,-73.61199
Ratafia,H2S 3C7,Wine Bars,19.0,5.0,,521.9557344961149,45.53696,-73.61199
Yïsst ,H2S 1M9,Cocktail Bars,19.0,4.0,$$,467.66230523410144,45.53696,-73.61199
Restaurant El Chalateco,H2S 2S5,Wine Bars,27.0,4.0,$$,668.6705871747344,45.53696,-73.61199
Nacho Libre,H2S 2K6,Dive Bars,53.0,3.5,$$,726.4812238828503,45.53696,-73.61199
Alexandraplatz,H2V 4S9,Bars,35.0,4.0,$$,827.6863699973285,45.53696,-73.61199
Snowbird Tiki Bar,H2S 2M2,Tiki Bars,36.0,3.5,$$$,747.392294630876,45.53696,-73.61199
Taverne Cobra,H2S 3C6,Dive Bars,12.0,4.0,$,646.5947298708921,45.53696,-73.61199
Notre Dame des Quilles,H2S,Bars,36.0,4.5,$,781.7799372745557,45.53696,-73.61199
Casgrain BBQ,H2S 2S4,Wine Bars,2.0,4.5,,49.5730625204919,45.53696,-73.61199
Bar Cicchetti,H2V 4J3,Bars,9.0,4.5,,973.9066075703547,45.53696,-73.61199
Le Jockey,H2G 1G7,Cocktail Bars,9.0,4.0,$,878.7944519779952,45.53696,-73.61199
Huis Clos,H2R 2E7,Cocktail Bars,17.0,3.5,$$,911.7967085015891,45.53696,-73.61199
La Cale,H2S 2M7,Bars,4.0,4.5,,334.9554331198451,45.53696,-73.61199
Bruno Sport Bar,H2S 1R9,Sports Bars,10.0,4.5,$,628.6817353298472,45.53696,-73.61199
Bar Mamie,H2S 1R8,Wine Bars,6.0,4.5,,656.5265417805157,45.53696,-73.61199
Le Pourvoyeur,H2R 1S7,Bars,76.0,3.5,$$,141.21625598771558,45.53678525128436,-73.6148879583925
Bar St-Denis,H2S 2S4,Bars,16.0,4.5,,187.91113968651973,45.53678525128436,-73.6148879583925
Pastaga,H2S 3C3,Wine Bars,72.0,4.0,$$$,929.5000280422636,45.53678525128436,-73.6148879583925
Le Vestiaire,H2S 2M3,Bars,28.0,4.5,$$,723.9332429237336,45.53678525128436,-73.6148879583925
Vin Mon Lapin,H2S 1K8,Wine Bars,45.0,4.5,,527.0637112167376,45.53678525128436,-73.6148879583925
Ratafia,H2S 3C7,Wine Bars,19.0,5.0,,500.4106463614253,45.53678525128436,-73.6148879583925
Restaurant El Chalateco,H2S 2S5,Wine Bars,27.0,4.0,$$,879.8691653288732,45.53678525128436,-73.6148879583925
Yïsst ,H2S 1M9,Cocktail Bars,19.0,4.0,$$,690.8318816094467,45.53678525128436,-73.6148879583925
Alexandraplatz,H2V 4S9,Bars,35.0,4.0,$$,760.1580984103508,45.53678525128436,-73.6148879583925
Nacho Libre,H2S 2K6,Dive Bars,53.0,3.5,$$,951.9033821494004,45.53678525128436,-73.6148879583925
Taverne Cobra,H2S 3C6,Dive Bars,12.0,4.0,$,695.305388399979,45.53678525128436,-73.6148879583925
Snowbird Tiki Bar,H2S 2M2,Tiki Bars,36.0,3.5,$$$,967.6064215218905,45.53678525128436,-73.6148879583925
Notre Dame des Quilles,H2S,Bars,36.0,4.5,$,882.2086407676146,45.53678525128436,-73.6148879583925
Bar Cicchetti,H2V 4J3,Bars,9.0,4.5,,898.9669801071805,45.53678525128436,-73.6148879583925
Le Jockey,H2G 1G7,Cocktail Bars,9.0,4.0,$,1076.4252229513531,45.53678525128436,-73.6148879583925
Huis Clos,H2R 2E7,Cocktail Bars,17.0,3.5,$$,731.3590187071619,45.53678525128436,-73.6148879583925
Casgrain BBQ,H2S 2S4,Wine Bars,2.0,4.5,,184.5072693295615,45.53678525128436,-73.6148879583925
Bruno Sport Bar,H2S 1R9,Sports Bars,10.0,4.5,$,798.7040775527961,45.53678525128436,-73.6148879583925
Salon Miss Villeray,H2R 1G5,Bars,10.0,3.5,$,743.0136274038362,45.53678525128436,-73.6148879583925
Bar Mamie,H2S 1R8,Wine Bars,6.0,4.5,,830.5039468123387,45.53678525128436,-73.6148879583925
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,86.115794183765,45.501966859101564,-73.55515256524086
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,237.25487474559708,45.501966859101564,-73.55515256524086
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,199.9751278850576,45.501966859101564,-73.55515256524086
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,139.52026905698636,45.501966859101564,-73.55515256524086
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,473.32387583990175,45.501966859101564,-73.55515256524086
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,581.6765450655812,45.501966859101564,-73.55515256524086
Méchant Bœuf Bar & Brasserie,H2Y 1Z3,Cocktail Bars,182.0,3.5,$$$,218.09622379998825,45.501966859101564,-73.55515256524086
La Catrina,H2Y 2C7,Cocktail Bars,46.0,4.0,$$,230.55862232616596,45.501966859101564,-73.55515256524086
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,1006.0352908886681,45.501966859101564,-73.55515256524086
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,428.7266877013636,45.501966859101564,-73.55515256524086
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,1174.709075177977,45.501966859101564,-73.55515256524086
Escondite,H3B 3A7,Bars,247.0,4.0,$$,1004.3702622448812,45.501966859101564,-73.55515256524086
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,845.3353568112178,45.501966859101564,-73.55515256524086
La Voûte,H2Y 2N1,Wine Bars,34.0,4.0,$$$$,315.10355822430915,45.501966859101564,-73.55515256524086
Place Carmin,H3C 1P1,Bars,29.0,5.0,,459.6316981155118,45.501966859101564,-73.55515256524086
Buvette Pastek,H2Y 2A1,Wine Bars,13.0,4.5,,72.2884661009937,45.501966859101564,-73.55515256524086
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,703.7749571289911,45.501966859101564,-73.55515256524086
Pincette,H2Y 1G6,Wine Bars,36.0,4.5,$$$,530.3991586192182,45.501966859101564,-73.55515256524086
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,593.593951917385,45.501966859101564,-73.55515256524086
Bord'Elle Boutique Bar and Eatery,H2Y 1S1,Cocktail Bars,65.0,3.5,$$$$,355.8503510424802,45.501966859101564,-73.55515256524086
Randolph Pub Ludique,H2G 2J8,Bars,16.0,4.5,$$,234.64493831368094,45.54968589617967,-73.59115451574326
Broue Pub Brouhaha,H2G 2N9,Bars,40.0,4.5,$$,843.4753892258262,45.54968589617967,-73.59115451574326
Le Jockey,H2G 1G7,Cocktail Bars,9.0,4.0,$,1276.911912884721,45.54968589617967,-73.59115451574326
Le Rosemont,H2G 1V2,Bars,12.0,4.0,$$,555.4589283396143,45.54968589617967,-73.59115451574326
Au P'tit Buck,H2E 1W2,Sports Bars,2.0,4.0,$,934.6695313623758,45.54968589617967,-73.59115451574326
La Petite Boîte,H2G 1T2,Bars,1.0,3.0,,791.1788316121322,45.54968589617967,-73.59115451574326
Futur Lounge,H2E 1V9,Bars,1.0,1.0,,977.2869143473991,45.54968589617967,-73.59115451574326
Pot Masson,H1Y 1X9,Cocktail Bars,47.0,3.5,$,893.9076884858285,45.557192,-73.569847
La Succursale,H1Y 1Y2,Bars,25.0,4.0,$$,822.2162266704634,45.557192,-73.569847
Chez Baptiste,H1Y 1X6,Bars,4.0,4.5,$$,991.4846181411575,45.557192,-73.569847
Beaubien Deli,H1X 1H7,Bars,8.0,4.0,$$,979.7297802916572,45.557192,-73.569847
Baron Samedi,H1Y 1X9,Bars,10.0,3.0,$$,701.4790266715713,45.557192,-73.569847
Escondite,H3B 3A7,Bars,247.0,4.0,$$,179.07309986460746,45.504027213143104,-73.56970220804214
NYK'S,H3B 2W4,Tapas Bars,185.0,4.0,$$,324.0390585074534,45.504027213143104,-73.56970220804214
Biirū,H3A 2E4,Bars,189.0,4.0,$$,128.38406560510396,45.504027213143104,-73.56970220804214
The Keg Steakhouse + Bar,H3B 2G2,Bars,310.0,4.0,$$$,364.5046760214785,45.504027213143104,-73.56970220804214
Gokudo,H3B 0C3,Cocktail Bars,60.0,4.5,$$,140.73895797438223,45.504027213143104,-73.56970220804214
Bar George,H3G 1V9,Bars,225.0,4.5,$$,715.2522951528952,45.504027213143104,-73.56970220804214
Café Parvis,H3A,Bars,220.0,4.0,$$,202.0053481799904,45.504027213143104,-73.56970220804214
Les 3 Brasseurs,H3B 1B9,Bars,326.0,3.0,$$,224.32665333801748,45.504027213143104,-73.56970220804214
Henri - Brasserie Francaise,H3B 3H4,Bars,41.0,4.0,$$$,76.37057936187469,45.504027213143104,-73.56970220804214
Enoteca Monza,H3B 2Y4,Wine Bars,91.0,3.5,$$,243.26520092978387,45.504027213143104,-73.56970220804214
Universel Déjeuners et Grillades,H3B 1A4,Wine Bars,97.0,3.5,$$,297.3378085273739,45.504027213143104,-73.56970220804214
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,1035.2345394228103,45.504027213143104,-73.56970220804214
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,491.8591224972323,45.504027213143104,-73.56970220804214
Le Vieux Dublin Pub & Restaurant,H3B 1L9,Bars,57.0,3.0,$$,144.3021887654359,45.504027213143104,-73.56970220804214
Vargas,H3B 1X8,Sushi Bars,95.0,3.5,$$$,335.33762837540627,45.504027213143104,-73.56970220804214
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,809.98473661904,45.504027213143104,-73.56970220804214
Cloakroom Bar,H3G 1Z8,Cocktail Bars,189.0,5.0,$$$,811.6872241555013,45.504027213143104,-73.56970220804214
Furco,H3A 2E4,Wine Bars,67.0,3.5,$$,222.57622653081637,45.504027213143104,-73.56970220804214
Bar Pamplemousse,H2X 2S9,Bars,44.0,4.0,,837.7740873823273,45.504027213143104,-73.56970220804214
Pullman,H2X 2H5,Wine Bars,204.0,4.0,$$,531.6682359689764,45.504027213143104,-73.56970220804214
