cb_station_id,cb_station_name,cb_latitude,cb_longitude,cb_bike_num
636183b074c59d10b7ef068230b11fb9,Marie-Anne / St-Hubert,45.5246829812827,-73.5788968205452,22
fccd62f25a7dcb4f43bf9a6a18e805be,Durocher / Bernard,45.52222528598142,-73.60668718814848,15
d92d303481fd9aabbebf6b8f94872a15,Fullum / de Rouen,45.5321322155395,-73.55876013636589,27
da210259ebf19775cc34bb29eaf25298,Sherbrooke / Frontenac,45.5367,-73.56081,15
4cfa37d30555ab9641249939855931ed,Square St-Louis (du Square St-Louis / Laval),45.516090801970655,-73.5701286792755,31
115474ece7fe0aa5e0a79e56b11b3c8c,St-André / Cherrier,45.52051578783967,-73.567695915699,27
4ce15c387a972cba5e0f347686a5bed6,Gauthier / Parthenais,45.53292625574653,-73.56377989053726,15
3e9e4f67f3381c248e404a31a444593e,Garnier / St-Grégoire,45.5358215436799,-73.58710169792175,27
45f58d2bbe9530b531b4d156490598a5,de Lanaudière / Marie-Anne,45.52932643090091,-73.57480645179749,19
59613e10c70abb20ad41e36aa5ecd727,de Lanaudière / du Mont-Royal,45.53022106537559,-73.57699647545813,31
f4ecabed1cc5d24dc4d5641aba401496,Boyer / du Mont-Royal,45.527432126380575,-73.57991673052311,27
b17c1462a40c242a182e48fe9202146c,Chapleau / du Mont-Royal,45.53867,-73.56936,19
91999bda6f446db71f0ab1f18ebc4b23,Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865,19
f95c4b2a6cd2043afb97a5e167902488,Hutchison / Van Horne,45.52497706918177,-73.6106863617897,19
4de7379430623fca6d843562d1ce43e6,Hélène-Baillargeon / St-Denis,45.52974,-73.59527,19
fc76ef32a2323d60d759e2229379418c,St-Dominique / Bernard,45.52793332015246,-73.60122251338906,23
c73445e90f1a3324b77d2c1fdb4d53e3,Durocher / Sherbrooke,45.507076248365834,-73.57228517532349,23
77be8b3e222ca95757ab876157bb30dc,de l'Hôtel-de-Ville / Sherbrooke,45.514524730294404,-73.56835573911665,27
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,45.54124722370603,-73.59104454517365,19
638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,45.52022241072457,-73.62985610961914,23
0dcaca1327f9e25a991cda59b2f33ac5,Brittany / Ainsley,45.52588991809354,-73.65003436803818,19
cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),45.514918954061876,-73.61968517303467,15
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,19
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,45.53226461018495,-73.6110632121563,31
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,45.546661109634606,-73.58868420124054,26
63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),45.515617,-73.614991,15
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,45.54912085535069,-73.60087350010872,15
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,45.55001,-73.59576,15
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,45.531957916826386,-73.60700100660324,19
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),45.537087833013324,-73.59321847558022,43
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,45.54779995287998,-73.58486741781235,15
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,45.551937362101,-73.59392791986465,15
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,45.53409866804061,-73.59553456306458,31
d6c3fafac0ba50db181823baf216ba98,Cartier / Bélanger,45.546779039476185,-73.60281676054001,23
fbce0c9761735863a0a102042faea923,de l'Hôtel-de-Ville / Roy,45.51733075399989,-73.57449866831303,19
e4a5e5301aba4cd89564b10966fb81c9,de Brébeuf / du Mont-Royal,45.52927839879717,-73.57792854309082,23
