cb_station_id,cb_station_name,cb_latitude,cb_longitude,cb_bike_num,name,postcode,category,distance,review_count,rating,cb_name_count,price_level
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,45.51958082831579,-73.5601159930229,10,Le Red Tiger,H2L 2A1,Bar,179.0,135.0,4.0,10,2
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,45.51958082831579,-73.5601159930229,10,La Distillerie,H2X 1H6,Cocktail Bar,692.0,44.0,4.0,10,2
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,45.51958082831579,-73.5601159930229,10,Le 4e Mur,H2X 3K8,Music Venue,569.0,99.0,4.5,10,2
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,45.51958082831579,-73.5601159930229,10,Bar l'aigle Noir,H2L 2H4,Night Club,379.0,44.0,4.0,10,2
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,45.51958082831579,-73.5601159930229,10,Saint-Houblon,H2X 3K3,Bar,578.0,44.0,4.0,10,2
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,45.51958082831579,-73.5601159930229,10,Rebel Brasserie Urbaine,H2L 2J1,Bar,502.0,44.0,4.0,10,2
cfc4f0090e99d2d5893cf2fa180ac31c,Wolfe / Robin,45.51958082831579,-73.5601159930229,10,Arcade MTL,H2X 3K8,Arcade,566.0,25.0,4.5,10,1
97d3674bee845c38c126be32647c8c6a,Bourbonnière / du Mont-Royal,45.55358456339093,-73.56052905321121,3,Bar U-Turn,H1X 1R9,Night Club,851.0,44.0,4.0,2,2
97d3674bee845c38c126be32647c8c6a,Bourbonnière / du Mont-Royal,45.55358456339093,-73.56052905321121,3,Cafe Sport Alex,H1X 1T8,Cocktail Bar,832.0,44.0,4.0,2,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Buvette Chez Simone,H2V 4E7,Wine Bar,635.0,117.0,4.5,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Brasserie Dieu du Ciel,H2T 2N2,Beer Bar,950.0,44.0,4.0,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Kabinet,H2T 2N4,Bar,872.0,44.0,4.0,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Bar Tapas Taza Flores,H2V 4G9,Wine Bar,657.0,44.0,4.0,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,The Emerald,H2V 4G9,Cocktail Bar,602.0,34.0,3.5,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Brasserie les Enfants Terribles,H2V 1V8,Bar,796.0,44.0,4.0,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Bar Monsieur Ricard,H2V 4E4,Pub,825.0,44.0,4.0,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Bar Henrietta,H2T 2N6,Wine Bar,819.0,42.0,4.0,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,La Taverne du Pélican,H2V 2K2,Bar,635.0,44.0,4.0,10,2
5fc280895d73433263120a63fda937fe,McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,4,Bar Datcha,H2T 2N4,Night Club,866.0,44.0,4.0,10,2
2c57dc3c587c73e643e570106ee6c6b2,26e avenue / Beaubien,45.56485589064712,-73.5774926841259,0,Taverne La-Paz,H1T 1S5,Night Club,208.0,44.0,4.0,3,2
2c57dc3c587c73e643e570106ee6c6b2,26e avenue / Beaubien,45.56485589064712,-73.5774926841259,0,Cafe shelby,H2A 1R1,Bar,935.0,44.0,4.0,3,2
2c57dc3c587c73e643e570106ee6c6b2,26e avenue / Beaubien,45.56485589064712,-73.5774926841259,0,Cafe Sport Alex,H1X 1T8,Cocktail Bar,989.0,44.0,4.0,3,2
4248074bfe0e352b10c588b4c6db0b87,de Chambly / Rachel,45.54991069359101,-73.55826258659361,13,Morelli,H1W 1C4,Bar,618.0,44.0,4.0,2,2
4248074bfe0e352b10c588b4c6db0b87,de Chambly / Rachel,45.54991069359101,-73.55826258659361,13,Taverne Morelli,H1W 1H8,Lounge,631.0,44.0,4.0,2,2
bfbed6de4427cc9ed84510fa2c5562a6,35e avenue / Beaubien,45.570081,-73.573047,15,Café Bar Padula,H1T 1E1,Cocktail Bar,796.0,44.0,4.0,3,2
bfbed6de4427cc9ed84510fa2c5562a6,35e avenue / Beaubien,45.570081,-73.573047,15,Taverne La-Paz,H1T 1S5,Night Club,883.0,44.0,4.0,3,2
bfbed6de4427cc9ed84510fa2c5562a6,35e avenue / Beaubien,45.570081,-73.573047,15,Cafe Navaro,H1T 1V7,Cocktail Bar,360.0,44.0,4.0,3,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,La Distillerie No2,H2H 1J7,Cocktail Bar,949.0,44.0,4.0,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,Le Terminal,H2H 1J3,Comedy Club,946.0,15.0,3.5,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,Verre Bouteille,H2H 1J8,Pub,940.0,44.0,4.0,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,La Porte Rouge,H2H 1J1,Night Club,948.0,44.0,4.0,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,L'Astral 2000,H2K 1T6,Cocktail Bar,487.0,44.0,4.0,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,Bar Fullum,H2K 1W1,Sports Bar,614.0,44.0,4.0,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,Astral 2000,H2K 1T6,Karaoke Bar,494.0,44.0,4.0,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,The Kath Women,H2K 2Z9,Pub,730.0,44.0,4.0,10,2
5f2a393b4ee449fd5e40048b00911753,de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,1,Taverne Metro-Pub,H2K 1W6,Bar,874.0,44.0,4.0,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,L'Espace Public-Brasseurs de Quartier,H1W 1R7,Bar,663.0,44.0,4.0,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Madame Smith,H1W 1T3,Lounge,586.0,5.0,3.5,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Le Blind Pig,H1W 1S6,Bar,559.0,25.0,3.5,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Le Trèfle - Taverne Irlandaise,H1W 1T1,Pub,556.0,44.0,4.0,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Morelli,H1W 1C4,Bar,511.0,44.0,4.0,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Bar Davidson,H1W 1P9,Dive Bar,874.0,1.0,3.0,10,1
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Bar St Vincent,H1W 1R6,Cocktail Bar,702.0,44.0,4.0,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Blockhaus,H1W 1P7,Cocktail Bar,936.0,44.0,4.0,10,2
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Brasserie des Patriotes,H1W 1P8,Dive Bar,879.0,3.0,3.5,10,1
d750c6a972586087e3a61f5039a305cf,d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,3,Taverne Morelli,H1W 1H8,Lounge,513.0,44.0,4.0,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Madame Smith,H1W 1T3,Lounge,63.0,5.0,3.5,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,L'Espace Public-Brasseurs de Quartier,H1W 1R7,Bar,492.0,44.0,4.0,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Le Trèfle - Taverne Irlandaise,H1W 1T1,Pub,63.0,44.0,4.0,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Le Blind Pig,H1W 1S6,Bar,170.0,25.0,3.5,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Funki Munki,Unavailable,Sports Bar,506.0,44.0,4.0,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Bar St Vincent,H1W 1R6,Cocktail Bar,556.0,44.0,4.0,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Bar le Bureau,H1V 1Y1,Lounge,606.0,44.0,4.0,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Bar Davidson,H1W 1P9,Dive Bar,798.0,1.0,3.0,10,1
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Michael - Home,H1W 0C2,Beer Bar,710.0,44.0,4.0,10,2
9dbc225970bc3623c91fd503d77751ef,Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,7,Bar l'Assemblée,H1V 1Y3,Bar,718.0,44.0,4.0,10,2
d5f8970c51111a8acd3612e60a278f47,41e avenue / Rosemont,45.57178977666956,-73.56431499123573,7,Cafe Navaro,H1T 1V7,Cocktail Bar,500.0,44.0,4.0,1,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Bar Zoe Karaoke et Cocktails,H2A 1W3,Night Club,712.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Zoé Fondues-Karaoke,H2A 1W3,Bar,702.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Limite08,H1X 1K2,Bar,803.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Bar Excel,H1Y 1A1,Lounge,872.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Beamers Bar,H1X 1A1,Lounge,339.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Le Grand Lionel,Unavailable,Bar,344.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Bar Hélène,H1Y 1B5,Lounge,436.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Bar Zoe,H2A 1W3,Cocktail Bar,696.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Café Bar Brewski's,H2A 1X9,Night Club,783.0,44.0,4.0,10,2
4a0edadcaf1f36efd17948fdf1407120,12e avenue / St-Zotique,45.5568667309625,-73.589306473732,1,Le Elsdale Buvette de Quartier,H2G 1N3,Wine Bar,999.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Bar Zoe Karaoke et Cocktails,H2A 1W3,Night Club,951.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Taverne La-Paz,H1T 1S5,Night Club,540.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Cafe shelby,H2A 1R1,Bar,669.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Brasserie 4040,H2A 1Z1,Karaoke Bar,675.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Zoé Fondues-Karaoke,H2A 1W3,Bar,946.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Café Bar Brewski's,H2A 1X9,Night Club,692.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Beamers Bar,H1X 1A1,Lounge,765.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Bar l'Entre Jeu,H1S 1J7,Cocktail Bar,785.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Le Grand Lionel,Unavailable,Bar,795.0,44.0,4.0,10,2
edde889fae7031ef9951452b3d46c13c,19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,Bar Hélène,H1Y 1B5,Lounge,942.0,44.0,4.0,10,2
01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,9,Cafe Allegria,H1S 1L7,Bar,62.0,44.0,4.0,7,2
01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,9,Bar Café Sorrento Inc,H1S 1L6,Lounge,112.0,44.0,4.0,7,2
01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,9,Café Bar Padula,H1T 1E1,Cocktail Bar,447.0,44.0,4.0,7,2
01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,9,S Lounge,H1S 1M2,Lounge,711.0,44.0,4.0,7,2
01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,9,Bar Jean-Talon,H1S 1M2,Cocktail Bar,761.0,44.0,4.0,7,2
01f9b7e63833ad61e80a7963e2ad9b25,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,9,Bar Rencontre le Select Classique,H1S 1A7,Night Club,852.0,44.0,4.0,7,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Marconi,H2S 1C1,Restaurant,333.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,354.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Brasserie Harricana,H2R 2W8,Bar,558.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Birra,H2S 0B2,Bar,409.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Yïsst,H2S 1M9,Arts and Entertainment,634.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Bar le Vestiaire,H2S 2M3,Bar,607.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Isle de Garde,H2S 1T3,Bar,889.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Cicchetti,H2V 4J3,Cocktail Bar,697.0,44.0,4.0,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Nacho Libre,H2S 1T2,Dive Bar,793.0,53.0,3.5,10,2
364cabb5949c7690cffca04ee3c6a4b5,de Gaspé / Dante,45.53429782539273,-73.61217230558395,9,Taverne Cobra,H2S 3C6,Dive Bar,350.0,12.0,4.0,10,1
c15a09657007898b3630f7b66f1d42ac,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,4,Brasserie les Enfants Terribles,H2V 1V8,Bar,622.0,44.0,4.0,4,2
c15a09657007898b3630f7b66f1d42ac,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,4,Les Navafrées,Unavailable,Lounge,555.0,44.0,4.0,4,2
c15a09657007898b3630f7b66f1d42ac,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,4,Relive Bar & Grill,H2V 3B7,Bar,875.0,44.0,4.0,4,2
c15a09657007898b3630f7b66f1d42ac,Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,4,Boucherie Bar à vin Provisions,H2V 1J8,Wine Bar,998.0,44.0,4.0,4,2
1c5d4ba80389fafb75d31d3485e0487d,Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591,10,Billard le Skratch,H7V 2V7,Pool Hall,858.0,44.0,4.0,5,2
1c5d4ba80389fafb75d31d3485e0487d,Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591,10,Volume,H7V 3T4,Hookah Bar,677.0,44.0,4.0,5,2
1c5d4ba80389fafb75d31d3485e0487d,Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591,10,Deesses,H7V 2V2,Night Club,917.0,44.0,4.0,5,2
1c5d4ba80389fafb75d31d3485e0487d,Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591,10,Pontos Bar,H7V 1J5,Night Club,847.0,44.0,4.0,5,2
1c5d4ba80389fafb75d31d3485e0487d,Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591,10,Bar Mad-Max,H7L 2Z9,Bar,931.0,44.0,4.0,5,2
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Cicchetti,H2V 4J3,Cocktail Bar,713.0,44.0,4.0,10,2
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,972.0,44.0,4.0,10,2
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Brasserie les Enfants Terribles,H2V 1V8,Bar,462.0,44.0,4.0,10,2
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Ping Pong Club,H2T 1S8,Bar,989.0,36.0,4.0,10,2
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Bar Tapas Taza Flores,H2V 4G9,Wine Bar,973.0,44.0,4.0,10,2
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Whisky Café,H2T 1T3,Night Club,987.0,37.0,4.0,10,3
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Taverne Cobra,H2S 3C6,Dive Bar,967.0,12.0,4.0,10,1
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Helm Brasseur Gourmand,H2V 1T5,Beer Bar,636.0,44.0,4.0,10,2
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Notre Dame des Quilles,H2S 1P8,Bowling Alley,956.0,36.0,4.5,10,1
a2ff3d0c7ee4f7c8686bdafa3a4fc5e7,Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,0,Le Diplomate,H2V 1C3,Wine Bar,732.0,44.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Pullman,H2X 2H5,Wine Bar,223.0,204.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Nyks Bistro Pub,H3B 2W4,Bar,272.0,44.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Benelux,H2X 1X7,Beer Bar,254.0,126.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Cadet,H2X 2S8,Restaurant,469.0,113.0,4.5,10,3
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Salon de Thé CHAÏ Tea Lounge,H2X 2H8,Lounge,410.0,44.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,La Cage,H2X 3Y2,Sports Bar,309.0,11.0,2.5,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Biiru,H3A 2E4,Bar,284.0,44.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Escondite,H3B 3C4,Bar,523.0,247.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Bar le Mal Nécessaire,H2Z 1J5,Cocktail Bar,639.0,44.0,4.0,10,2
b575803863daa30f30a36d475b72895f,Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,24,Tiradito,H2Z 1N2,Bar,575.0,149.0,4.0,10,3
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Yïsst,H2S 1M9,Arts and Entertainment,402.0,44.0,4.0,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Isle de Garde,H2S 1T3,Bar,642.0,44.0,4.0,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Bar le Vestiaire,H2S 2M3,Bar,514.0,44.0,4.0,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Bar le Jockey,H2G 1G6,Night Club,365.0,44.0,4.0,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Vinvinvin,H2S 1T9,Wine Bar,664.0,44.0,4.0,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Nacho Libre,H2S 1T2,Dive Bar,673.0,53.0,3.5,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Bar St-Denis,H2S 2S4,Bar,603.0,16.0,4.5,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Nestor,H2S 2L9,Bar,868.0,7.0,2.5,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Le Pourvoyeur,H2R 1S7,Bar,931.0,2.0,4.0,10,2
dea43e31fb751163e698d5467874eebb,de la Roche / Bélanger,45.54166959576632,-73.60760450363159,6,Mon Lapin,H2S 1K8,Wine Bar,949.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Cicchetti,H2V 4J3,Cocktail Bar,643.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Brasserie les Enfants Terribles,H2V 1V8,Bar,798.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Le Diplomate,H2V 1C3,Wine Bar,873.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Boucherie Bar à vin Provisions,H2V 1J8,Wine Bar,464.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Relive Bar & Grill,H2V 3B7,Bar,476.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,TAS Café Bistro Lounge,H2V 4H8,Lounge,563.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Taverne Atlantic,H2V 4H9,Bar,565.0,7.0,4.5,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Cozmos Café Bar,H3N 1S6,Bar,604.0,44.0,4.0,10,2
9acb2c0c2b48fe2e76bcbe4010af342a,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,2,Bar Pam Pam,H3N 1R4,Dive Bar,736.0,44.0,4.0,10,2
37dfd0b2993501a80fdf81e37768141e,Le Corbusier / St-Martin O,45.56500671740751,-73.7319054454565,0,House of Jazz Laval,H7S 2N5,Bar,434.0,44.0,4.0,2,2
37dfd0b2993501a80fdf81e37768141e,Le Corbusier / St-Martin O,45.56500671740751,-73.7319054454565,0,SHAKER Cuisine & Mixologie Centropolis,H7T 2Z1,Restaurant,948.0,44.0,4.0,2,2
81e413363c9c2b6933f4706dd9fafc6b,Place du Canada (Peel / des Canadiens-de-Montréal),45.49788352593901,-73.56856763362885,5,Escondite,H3G 1V7,Bar,349.0,247.0,4.0,9,2
