name,postcode,category,distance,latitude,longitude
Bar Tennesse,H2R 1V7,Bar,720.0,45.547172039327485,-73.61815631389618
Le Petit 26,H2P 1V9,Bar,727.0,45.547172039327485,-73.61815631389618
Bar la Plaza,H2R 2N1,Dive Bar,816.0,45.547172039327485,-73.61815631389618
Le Système,H2S 2N1,Bar,861.0,45.547172039327485,-73.61815631389618
Empire Cafe,H2E 1T4,Bar,887.0,45.547172039327485,-73.61815631389618
Bar Coucou,H2S 1H8,Bar,1008.0,45.547172039327485,-73.61815631389618
Bar 1370,H2E 1G6,Lounge,209.0,45.547172039327485,-73.61815631389618
Yïsst,H2S 1M9,Arts and Entertainment,1002.0,45.544867,-73.614841
Huis Clos,H2R 2E7,Bar,750.0,45.544867,-73.614841
Bar le Jockey,H2G 1G6,Night Club,990.0,45.544867,-73.614841
Miss Villeray,H2R 1G5,Dive Bar,924.0,45.544867,-73.614841
Bar St-Denis,H2S 2S4,Bar,878.0,45.544867,-73.614841
Bar Tennesse,H2R 1V7,Bar,363.0,45.544867,-73.614841
Bar le Record,H2R 2N6,Bar,429.0,45.544867,-73.614841
Bar la Plaza,H2R 2N1,Dive Bar,479.0,45.544867,-73.614841
Le Système,H2S 2N1,Bar,519.0,45.544867,-73.614841
Bar Coucou,H2S 1H8,Bar,657.0,45.544867,-73.614841
Etoh Brasserie,H2P 2G6,Bar,649.0,45.54481928225348,-73.6215104162693
Huis Clos,H2R 2E7,Bar,465.0,45.54481928225348,-73.6215104162693
Miss Villeray,H2R 1G5,Dive Bar,625.0,45.54481928225348,-73.6215104162693
Bar la Québécoise,H2P 1T5,Dive Bar,783.0,45.54481928225348,-73.6215104162693
Bar le Record,H2R 2N6,Bar,152.0,45.54481928225348,-73.6215104162693
Le Petit 26,H2P 1V9,Bar,438.0,45.54481928225348,-73.6215104162693
Bar Tennesse,H2R 1V7,Bar,763.0,45.54481928225348,-73.6215104162693
Etna,H2P 1T5,Wine Bar,769.0,45.54481928225348,-73.6215104162693
Chez Josie,H2P 1T5,Cocktail Bar,771.0,45.54481928225348,-73.6215104162693
Bar la Plaza,H2R 2N1,Dive Bar,796.0,45.54481928225348,-73.6215104162693
Etoh Brasserie,H2P 2G6,Bar,848.0,45.54640752148169,-73.63842844963074
Bar la Québécoise,H2P 1T5,Dive Bar,880.0,45.54640752148169,-73.63842844963074
Le Off Miss Villeray,,Speakeasy,419.0,45.54640752148169,-73.63842844963074
Raphaël Bistrot Bar à Vins,H2P 2L4,Wine Bar,569.0,45.54640752148169,-73.63842844963074
Bar Lounge Rockstar,H2P 2M9,Bar,572.0,45.54640752148169,-73.63842844963074
Le Bar Salon Solid Gold Inc,H2N 1M4,Night Club,614.0,45.54640752148169,-73.63842844963074
Le Petit 26,H2P 1V9,Bar,889.0,45.54640752148169,-73.63842844963074
Chez Josie,H2P 1T5,Cocktail Bar,890.0,45.54640752148169,-73.63842844963074
Etna,H2P 1T5,Wine Bar,890.0,45.54640752148169,-73.63842844963074
Resto Bar Beauharnois,H2N 1M2,Bar,624.0,45.54640752148169,-73.63842844963074
Etoh Brasserie,H2P 2G6,Bar,501.0,45.54218173507584,-73.62268656492233
Huis Clos,H2R 2E7,Bar,168.0,45.54218173507584,-73.62268656492233
Brasserie Harricana,H2R 2W8,Bar,980.0,45.54218173507584,-73.62268656492233
Birra,H2S 0B2,Bar,964.0,45.54218173507584,-73.62268656492233
Miss Villeray,H2R 1G5,Dive Bar,318.0,45.54218173507584,-73.62268656492233
Bar la Québécoise,H2P 1T5,Dive Bar,585.0,45.54218173507584,-73.62268656492233
Le Pourvoyeur,H2R 1S7,Bar,842.0,45.54218173507584,-73.62268656492233
Bar St-Denis,H2S 2S4,Bar,995.0,45.54218173507584,-73.62268656492233
Bar le Record,H2R 2N6,Bar,269.0,45.54218173507584,-73.62268656492233
Le Petit 26,H2P 1V9,Bar,487.0,45.54218173507584,-73.62268656492233
Etoh Brasserie,H2P 2G6,Bar,81.0,45.54195463236575,-73.62994194030762
Bar la Québécoise,H2P 1T5,Dive Bar,96.0,45.54195463236575,-73.62994194030762
Huis Clos,H2R 2E7,Bar,602.0,45.54195463236575,-73.62994194030762
Miss Villeray,H2R 1G5,Dive Bar,551.0,45.54195463236575,-73.62994194030762
Etna,H2P 1T5,Wine Bar,94.0,45.54195463236575,-73.62994194030762
Chez Josie,H2P 1T5,Cocktail Bar,95.0,45.54195463236575,-73.62994194030762
Le Off Miss Villeray,,Speakeasy,419.0,45.54195463236575,-73.62994194030762
Le Petit 26,H2P 1V9,Bar,430.0,45.54195463236575,-73.62994194030762
Raphaël Bistrot Bar à Vins,H2P 2L4,Wine Bar,544.0,45.54195463236575,-73.62994194030762
Bar Lounge Rockstar,H2P 2M9,Bar,763.0,45.54195463236575,-73.62994194030762
Etoh Brasserie,H2P 2G6,Bar,570.0,45.545580534390176,-73.63490000367165
Bar la Québécoise,H2P 1T5,Dive Bar,626.0,45.545580534390176,-73.63490000367165
Le Off Miss Villeray,,Speakeasy,138.0,45.545580534390176,-73.63490000367165
Raphaël Bistrot Bar à Vins,H2P 2L4,Wine Bar,490.0,45.545580534390176,-73.63490000367165
Bar Lounge Rockstar,H2P 2M9,Bar,602.0,45.545580534390176,-73.63490000367165
Le Petit 26,H2P 1V9,Bar,607.0,45.545580534390176,-73.63490000367165
Chez Josie,H2P 1T5,Cocktail Bar,633.0,45.545580534390176,-73.63490000367165
Etna,H2P 1T5,Wine Bar,633.0,45.545580534390176,-73.63490000367165
Le Bar Salon Solid Gold Inc,H2N 1M4,Night Club,778.0,45.545580534390176,-73.63490000367165
Toucan,H2P 1Z1,Bar,550.0,45.545580534390176,-73.63490000367165
Le Off Miss Villeray,,Speakeasy,788.0,45.54983321292286,-73.64063255488873
Le Bar Salon Solid Gold Inc,H2N 1M4,Night Club,870.0,45.54983321292286,-73.64063255488873
Bar Lounge Rockstar,H2P 2M9,Bar,947.0,45.54983321292286,-73.64063255488873
Raphaël Bistrot Bar à Vins,H2P 2L4,Wine Bar,981.0,45.54983321292286,-73.64063255488873
Resto Bar Beauharnois,H2N 1M2,Bar,841.0,45.54983321292286,-73.64063255488873
Le Vin Papillon,H3J 1N6,Wine Bar,571.0,45.48097552629275,-73.56863468885422
Burgundy Lion,H3J 1N5,Bar,556.0,45.48097552629275,-73.56863468885422
Milky Way Cocktail Bar,H3K 1H9,Night Club,527.0,45.48097552629275,-73.56863468885422
Knox Taverne,H3K 1J1,Bar,549.0,45.48097552629275,-73.56863468885422
Atwater Cocktail Club,H4C 2G5,Speakeasy,735.0,45.48097552629275,-73.56863468885422
Le Bird Bar,H3J 1M5,Bar,815.0,45.48097552629275,-73.56863468885422
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,976.0,45.48097552629275,-73.56863468885422
Drinkerie Ste-Cunégonde,H3J 1N9,Night Club,624.0,45.48097552629275,-73.56863468885422
El Gordo,H3J 1N5,Bar,567.0,45.48097552629275,-73.56863468885422
Lord William Pub,H3J 0B3,Pub,676.0,45.48097552629275,-73.56863468885422
Monopole,H3C 1T7,Wine Bar,263.0,45.49449368327543,-73.55676054954529
New City Gas,H3C 1S4,Music Venue,123.0,45.49449368327543,-73.55676054954529
Boho,H2Y 2T3,Cocktail Bar,972.0,45.49449368327543,-73.55676054954529
Nhâu Bar,H3C 1N6,Cocktail Bar,555.0,45.49449368327543,-73.55676054954529
La Voute,H2Y 1P5,Night Club,879.0,45.49449368327543,-73.55676054954529
Bistro-Brasserie les Soeurs Grises,H2Y 3W5,Bar,558.0,45.49449368327543,-73.55676054954529
Bord'Elle,H2Y 1S1,Cocktail Bar,859.0,45.49449368327543,-73.55676054954529
Sarah B. Bar Absinthe,H2Y 3X4,Cocktail Bar,994.0,45.49449368327543,-73.55676054954529
Bob's Cafe,H3C 1J2,Cocktail Bar,713.0,45.49449368327543,-73.55676054954529
Clandestino,H2Y 2T3,Speakeasy,981.0,45.49449368327543,-73.55676054954529
Knox Taverne,H3K 1J1,Bar,262.0,45.48496606116476,-73.56032252311707
Milky Way Cocktail Bar,H3K 1H9,Night Club,306.0,45.48496606116476,-73.56032252311707
Le Bird Bar,H3J 1M5,Bar,736.0,45.48496606116476,-73.56032252311707
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,770.0,45.48496606116476,-73.56032252311707
Les Sans-Taverne,H3K 2A4,Bar,770.0,45.48496606116476,-73.56032252311707
Lord William Pub,H3J 0B3,Pub,579.0,45.48496606116476,-73.56032252311707
Mauvais Garçons,H3J 1R5,Bar,583.0,45.48496606116476,-73.56032252311707
Association Montréal Beach,H3C 1W4,Bar,627.0,45.48496606116476,-73.56032252311707
King Crab,H3J 1M3,Speakeasy,739.0,45.48496606116476,-73.56032252311707
Henden,H3J 1M5,Speakeasy,748.0,45.48496606116476,-73.56032252311707
Shooter's Cafe,H4E 3H9,Sports Bar,445.0,45.45760820718457,-73.59051011502743
Monkees Resto Bar,H4E 3J2,Sports Bar,616.0,45.45760820718457,-73.59051011502743
Purple Haze,H4E 3S9,Lounge,686.0,45.45760820718457,-73.59051011502743
Brasserie Cote St-Paul,H4E 1G2,Bar,999.0,45.45760820718457,-73.59051011502743
Bar Mirabelle,H4E 1Y1,Cocktail Bar,418.0,45.45760820718457,-73.59051011502743
Paradis Nutrition,H4E 1Y1,Bar,433.0,45.45760820718457,-73.59051011502743
Bar et Lounge Université de Ville-Emard Inc,H4E 3H8,Cocktail Bar,457.0,45.45760820718457,-73.59051011502743
Aj's Bar & Restaurant,H4E 1Y5,Lounge,621.0,45.45760820718457,-73.59051011502743
Ciociaro Sport Bar,H1P 3C8,Pool Hall,576.0,45.59573798024675,-73.59529852867126
Salle d'Amusement Saint-Léonard,H1P 1N2,Bar,533.0,45.59573798024675,-73.59529852867126
St Leonard Sports Bar,H1P 1N2,Pool Hall,544.0,45.59573798024675,-73.59529852867126
Forum Sports Bar,,Sports Bar,914.0,45.48624101696415,-73.59572768211365
Shang Hai Grill,H3Z 1P2,Bar,770.0,45.48624101696415,-73.59572768211365
Forum de Montréal,H3H 1N2,Amusement Park,950.0,45.48624101696415,-73.59572768211365
G a Delicatessen,H3Z 1X5,Bar,882.0,45.48624101696415,-73.59572768211365
Nextdoor Pub & Grill,H4A 1T5,Pub,872.0,45.48129146961133,-73.6003303527832
La Sobremesa,H3Z 1H3,Bar,498.0,45.48129146961133,-73.6003303527832
Garrison House Pub,H4A 1S7,Pub,661.0,45.48129146961133,-73.6003303527832
ADI | Lounge,,Bar,856.0,45.48129146961133,-73.6003303527832
Pub Pit Caribou,H2J 2J4,Beer Bar,287.0,45.52275023118295,-73.57724860310555
Le Majestique,H2W 1Y7,Restaurant,637.0,45.52275023118295,-73.57724860310555
Darling,H2W 1Z3,Lounge,674.0,45.52275023118295,-73.57724860310555
Réservoir,H2W 1G7,Bar,637.0,45.52275023118295,-73.57724860310555
Salon Daome,H2T 1N9,Night Club,731.0,45.52275023118295,-73.57724860310555
Bar Plan B,H2T 1P8,Cocktail Bar,496.0,45.52275023118295,-73.57724860310555
Else's,H2W 1M2,Bar,680.0,45.52275023118295,-73.57724860310555
A Bar,H2W 1E4,Bar,372.0,45.52275023118295,-73.57724860310555
Bar Suzanne,H2W 1G6,Cocktail Bar,626.0,45.52275023118295,-73.57724860310555
Rouge Gorge,H2J 1Y1,Wine Bar,718.0,45.52275023118295,-73.57724860310555
Knox Taverne,H3K 1J1,Bar,148.0,45.48390169543355,-73.56363236904144
Milky Way Cocktail Bar,H3K 1H9,Night Club,184.0,45.48390169543355,-73.56363236904144
Le Bird Bar,H3J 1M5,Bar,618.0,45.48390169543355,-73.56363236904144
Le Vin Papillon,H3J 1N6,Wine Bar,934.0,45.48390169543355,-73.56363236904144
Burgundy Lion,H3J 1N5,Bar,913.0,45.48390169543355,-73.56363236904144
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,714.0,45.48390169543355,-73.56363236904144
Les Sans-Taverne,H3K 2A4,Bar,935.0,45.48390169543355,-73.56363236904144
Lord William Pub,H3J 0B3,Pub,439.0,45.48390169543355,-73.56363236904144
El Gordo,H3J 1N5,Bar,934.0,45.48390169543355,-73.56363236904144
Mauvais Garçons,H3J 1R5,Bar,447.0,45.48390169543355,-73.56363236904144
Upstairs Jazz Bar & Grill,H3G 2H4,Night Club,262.0,45.49682986230046,-73.57913017272949
Bar Cloakroom,H3G 1Z8,Cocktail Bar,309.0,45.49682986230046,-73.57913017272949
C'Cho-Colat,H3G 2E2,Lounge,280.0,45.49682986230046,-73.57913017272949
Bar George,H3G 1V9,Hotel Bar,383.0,45.49682986230046,-73.57913017272949
McKibbin's Irish Pub,H3G 2E6,Pub,150.0,45.49682986230046,-73.57913017272949
Brass Door,H3G 2C1,Pub,204.0,45.49682986230046,-73.57913017272949
Ye Olde Orchard Pub & Grill,H3G 1Z2,Pub,459.0,45.49682986230046,-73.57913017272949
Soubois,H3A 1M7,Restaurant,559.0,45.49682986230046,-73.57913017272949
Escondite,H3G 1V7,Bar,487.0,45.49682986230046,-73.57913017272949
Brutopia,H3G 2B1,Bar,372.0,45.49682986230046,-73.57913017272949
Upstairs Jazz Bar & Grill,H3G 2H4,Night Club,486.0,45.49578910481176,-73.58259558677672
Bar Cloakroom,H3G 1Z8,Cocktail Bar,550.0,45.49578910481176,-73.58259558677672
Moose Bawr,H3H 1M2,Pub,335.0,45.49578910481176,-73.58259558677672
C'Cho-Colat,H3G 2E2,Lounge,548.0,45.49578910481176,-73.58259558677672
Bar George,H3G 1V9,Hotel Bar,666.0,45.49578910481176,-73.58259558677672
Brass Door,H3G 2C1,Pub,443.0,45.49578910481176,-73.58259558677672
McKibbin's Irish Pub,H3G 2E6,Pub,438.0,45.49578910481176,-73.58259558677672
Soubois,H3A 1M7,Restaurant,828.0,45.49578910481176,-73.58259558677672
Ye Olde Orchard Pub & Grill,H3G 1Z2,Pub,745.0,45.49578910481176,-73.58259558677672
Kampai Garden,H3H 1L7,Beer Bar,344.0,45.49578910481176,-73.58259558677672
Upstairs Jazz Bar & Grill,H3G 2H4,Night Club,122.0,45.49497512853125,-73.57777043248461
C'Cho-Colat,H3G 2E2,Lounge,226.0,45.49497512853125,-73.57777043248461
Bar Cloakroom,H3G 1Z8,Cocktail Bar,499.0,45.49497512853125,-73.57777043248461
Ye Olde Orchard Pub & Grill,H3G 1Z2,Pub,433.0,45.49497512853125,-73.57777043248461
McKibbin's Irish Pub,H3G 2E6,Pub,222.0,45.49497512853125,-73.57777043248461
Bar George,H3G 1V9,Hotel Bar,499.0,45.49497512853125,-73.57777043248461
Kampai Garden,H3H 1L7,Beer Bar,145.0,45.49497512853125,-73.57777043248461
Escondite,H3G 1V7,Bar,489.0,45.49497512853125,-73.57777043248461
Brutopia,H3G 2B1,Bar,327.0,45.49497512853125,-73.57777043248461
Soubois,H3A 1M7,Restaurant,691.0,45.49497512853125,-73.57777043248461
Nextdoor Pub & Grill,H4A 1T5,Pub,630.0,45.48046706437983,-73.61122308304402
Monkland Taverne,H4A 1E1,Restaurant,980.0,45.48046706437983,-73.61122308304402
La Sobremesa,H3Z 1H3,Bar,601.0,45.48046706437983,-73.61122308304402
Garrison House Pub,H4A 1S7,Pub,608.0,45.48046706437983,-73.61122308304402
Benedicts,H4A 1C7,Bar,917.0,45.48046706437983,-73.61122308304402
Else's,H2W 1M2,Bar,185.0,45.51522812881499,-73.5750961303711
Le Majestique,H2W 1Y7,Restaurant,478.0,45.51522812881499,-73.5750961303711
Réservoir,H2W 1G7,Bar,387.0,45.51522812881499,-73.5750961303711
McKibbin's Irish Pub,H2X 2T6,Pub,361.0,45.51522812881499,-73.5750961303711
SuWu,H2X 2T6,Bar,257.0,45.51522812881499,-73.5750961303711
Salon de Thé CHAÏ Tea Lounge,H2X 2H8,Lounge,641.0,45.51522812881499,-73.5750961303711
Ye Olde Orchard Pub & Grill,H2X 1S3,Pub,257.0,45.51522812881499,-73.5750961303711
Darling,H2W 1Z3,Lounge,813.0,45.51522812881499,-73.5750961303711
Bar Suzanne,H2W 1G6,Cocktail Bar,383.0,45.51522812881499,-73.5750961303711
La Distillerie,H2X 1H6,Cocktail Bar,736.0,45.51522812881499,-73.5750961303711
Shooter's Cafe,H4E 3H9,Sports Bar,349.0,45.45670282849069,-73.59764268636354
Monkees Resto Bar,H4E 3J2,Sports Bar,535.0,45.45670282849069,-73.59764268636354
Purple Haze,H4E 3S9,Lounge,990.0,45.45670282849069,-73.59764268636354
Aj's Bar & Restaurant,H4E 1Y5,Lounge,56.0,45.45670282849069,-73.59764268636354
Paradis Nutrition,H4E 1Y1,Bar,131.0,45.45670282849069,-73.59764268636354
Bar Mirabelle,H4E 1Y1,Cocktail Bar,146.0,45.45670282849069,-73.59764268636354
Bar et Lounge Université de Ville-Emard Inc,H4E 3H8,Cocktail Bar,299.0,45.45670282849069,-73.59764268636354
Shooter's Cafe,H4E 3H9,Sports Bar,470.0,45.45866319241031,-73.59602272510529
Monkees Resto Bar,H4E 3J2,Sports Bar,689.0,45.45866319241031,-73.59602272510529
Purple Haze,H4E 3S9,Lounge,741.0,45.45866319241031,-73.59602272510529
Paradis Nutrition,H4E 1Y1,Bar,187.0,45.45866319241031,-73.59602272510529
Bar Mirabelle,H4E 1Y1,Cocktail Bar,187.0,45.45866319241031,-73.59602272510529
Aj's Bar & Restaurant,H4E 1Y5,Lounge,288.0,45.45866319241031,-73.59602272510529
Bar et Lounge Université de Ville-Emard Inc,H4E 3H8,Cocktail Bar,434.0,45.45866319241031,-73.59602272510529
Milky Way Cocktail Bar,H3K 1H9,Night Club,778.0,45.4757434,-73.5646007
Knox Taverne,H3K 1J1,Bar,829.0,45.4757434,-73.5646007
LaChicRégal,H3K 1J9,Bar,474.0,45.4757434,-73.5646007
Taverne Regal,H3K 1J9,Bar,476.0,45.4757434,-73.5646007
Idrate,H3K 1J1,Bar,690.0,45.4757434,-73.5646007
Canal Lounge,H4C 3L8,Lounge,921.0,45.4757434,-73.5646007
Monopole,H3C 1T7,Wine Bar,446.0,45.49419955357054,-73.55998456478119
New City Gas,H3C 1S4,Music Venue,229.0,45.49419955357054,-73.55998456478119
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,768.0,45.49419955357054,-73.55998456478119
Nacarat,H3B 4A5,Cocktail Bar,971.0,45.49419955357054,-73.55998456478119
Le Bird Bar,H3J 1M5,Bar,930.0,45.49419955357054,-73.55998456478119
Nhâu Bar,H3C 1N6,Cocktail Bar,653.0,45.49419955357054,-73.55998456478119
La Voute,H2Y 1P5,Night Club,898.0,45.49419955357054,-73.55998456478119
Bord'Elle,H2Y 1S1,Cocktail Bar,857.0,45.49419955357054,-73.55998456478119
Sarah B. Bar Absinthe,H2Y 3X4,Cocktail Bar,978.0,45.49419955357054,-73.55998456478119
Bistro-Brasserie les Soeurs Grises,H2Y 3W5,Bar,730.0,45.49419955357054,-73.55998456478119
Milky Way Cocktail Bar,H3K 1H9,Night Club,33.0,45.4828250990486,-73.56206325352105
Knox Taverne,H3K 1J1,Bar,23.0,45.4828250990486,-73.56206325352105
Le Bird Bar,H3J 1M5,Bar,788.0,45.4828250990486,-73.56206325352105
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,876.0,45.4828250990486,-73.56206325352105
Les Sans-Taverne,H3K 2A4,Bar,778.0,45.4828250990486,-73.56206325352105
Lord William Pub,H3J 0B3,Pub,609.0,45.4828250990486,-73.56206325352105
Mauvais Garçons,H3J 1R5,Bar,617.0,45.4828250990486,-73.56206325352105
LaChicRégal,H3K 1J9,Bar,746.0,45.4828250990486,-73.56206325352105
Taverne Regal,H3K 1J9,Bar,747.0,45.4828250990486,-73.56206325352105
King Crab,H3J 1M3,Speakeasy,808.0,45.4828250990486,-73.56206325352105
Monkees Resto Bar,H4E 3J2,Sports Bar,177.0,45.451030919298056,-73.5939010977745
Shooter's Cafe,H4E 3H9,Sports Bar,398.0,45.451030919298056,-73.5939010977745
Bar et Lounge Université de Ville-Emard Inc,H4E 3H8,Cocktail Bar,430.0,45.451030919298056,-73.5939010977745
Bar Mirabelle,H4E 1Y1,Cocktail Bar,677.0,45.451030919298056,-73.5939010977745
Paradis Nutrition,H4E 1Y1,Bar,680.0,45.451030919298056,-73.5939010977745
Aj's Bar & Restaurant,H4E 1Y5,Lounge,714.0,45.451030919298056,-73.5939010977745
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,272.0,45.491366875439965,-73.57010722160338
Le Bird Bar,H3J 1M5,Bar,362.0,45.491366875439965,-73.57010722160338
Upstairs Jazz Bar & Grill,H3G 2H4,Night Club,668.0,45.491366875439965,-73.57010722160338
Ye Olde Orchard Pub & Grill,H3G 1Z2,Pub,700.0,45.491366875439965,-73.57010722160338
Escondite,H3G 1V7,Bar,760.0,45.491366875439965,-73.57010722160338
C'Cho-Colat,H3G 2E2,Lounge,698.0,45.491366875439965,-73.57010722160338
Bar George,H3G 1V9,Hotel Bar,966.0,45.491366875439965,-73.57010722160338
Brutopia,H3G 2B1,Bar,678.0,45.491366875439965,-73.57010722160338
Bier Markt,H3G 1T1,Bar,688.0,45.491366875439965,-73.57010722160338
McKibbin's Irish Pub,H3G 2E6,Pub,830.0,45.491366875439965,-73.57010722160338
Nextdoor Pub & Grill,H4A 1T5,Pub,628.0,45.47742856483265,-73.60016942024231
La Sobremesa,H3Z 1H3,Bar,337.0,45.47742856483265,-73.60016942024231
Garrison House Pub,H4A 1S7,Pub,434.0,45.47742856483265,-73.60016942024231
ADI | Lounge,,Bar,673.0,45.47742856483265,-73.60016942024231
Renard,H2L 2H2,Cocktail Bar,649.0,45.52359493664824,-73.56099039316177
Cabaret Mado,H2L 2G6,Night Club,732.0,45.52359493664824,-73.56099039316177
Rebel Brasserie Urbaine,H2L 2J1,Bar,622.0,45.52359493664824,-73.56099039316177
Le Saint Bock,H2X 3K4,Bar,915.0,45.52359493664824,-73.56099039316177
Bar l'aigle Noir,H2L 2H4,Night Club,629.0,45.52359493664824,-73.56099039316177
Le 4e Mur,H2X 3K8,Music Venue,895.0,45.52359493664824,-73.56099039316177
Le Red Tiger,H2L 2A1,Bar,554.0,45.52359493664824,-73.56099039316177
Arcade MTL,H2X 3K8,Arcade,883.0,45.52359493664824,-73.56099039316177
Saint-Houblon,H2X 3K3,Bar,1004.0,45.52359493664824,-73.56099039316177
Bistro Tendresse,H2L 2H3,Lounge,648.0,45.52359493664824,-73.56099039316177
Le Bird Bar,H3J 1M5,Bar,260.0,45.48631864401023,-73.5702332854271
Le Vin Papillon,H3J 1N6,Wine Bar,570.0,45.48631864401023,-73.5702332854271
Burgundy Lion,H3J 1N5,Bar,549.0,45.48631864401023,-73.5702332854271
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,434.0,45.48631864401023,-73.5702332854271
Milky Way Cocktail Bar,H3K 1H9,Night Club,749.0,45.48631864401023,-73.5702332854271
Knox Taverne,H3K 1J1,Bar,725.0,45.48631864401023,-73.5702332854271
Atwater Cocktail Club,H4C 2G5,Speakeasy,829.0,45.48631864401023,-73.5702332854271
Drinkerie Ste-Cunégonde,H3J 1N9,Night Club,665.0,45.48631864401023,-73.5702332854271
Lord William Pub,H3J 0B3,Pub,248.0,45.48631864401023,-73.5702332854271
El Gordo,H3J 1N5,Bar,576.0,45.48631864401023,-73.5702332854271
Tiradito,H2Z 1N2,Bar,279.0,45.502939709023714,-73.56064036488532
Terrasse Place d'Armes,H2Y 2X6,Hotel Bar,359.0,45.502939709023714,-73.56064036488532
Pub Wolf & Workman,H2Y 1Z5,Restaurant,466.0,45.502939709023714,-73.56064036488532
Tommy,H2Y 1T3,Lounge,271.0,45.502939709023714,-73.56064036488532
Monsieur Restaurant + Bar,H2Z 1N4,Bar,303.0,45.502939709023714,-73.56064036488532
Sarah B. Bar Absinthe,H2Y 3X4,Cocktail Bar,13.0,45.502939709023714,-73.56064036488532
Bar le Mal Nécessaire,H2Z 1J5,Cocktail Bar,623.0,45.502939709023714,-73.56064036488532
Escondite,H3B 3C4,Bar,564.0,45.502939709023714,-73.56064036488532
Nyks Bistro Pub,H3B 2W4,Bar,584.0,45.502939709023714,-73.56064036488532
La Voute,H2Y 1P5,Night Club,150.0,45.502939709023714,-73.56064036488532
Isle de Garde,H2S 1T3,Bar,288.0,45.5353599615622,-73.60363483428955
Bar le Vestiaire,H2S 2M3,Bar,260.0,45.5353599615622,-73.60363483428955
Yïsst,H2S 1M9,Arts and Entertainment,371.0,45.5353599615622,-73.60363483428955
Nacho Libre,H2S 1T2,Dive Bar,173.0,45.5353599615622,-73.60363483428955
Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,707.0,45.5353599615622,-73.60363483428955
Marconi,H2S 1C1,Restaurant,996.0,45.5353599615622,-73.60363483428955
Nestor,H2S 2L9,Bar,196.0,45.5353599615622,-73.60363483428955
Ping Pong Club,H2T 1S8,Bar,914.0,45.5353599615622,-73.60363483428955
Bar le Jockey,H2G 1G6,Night Club,715.0,45.5353599615622,-73.60363483428955
Whisky Café,H2T 1T3,Night Club,905.0,45.5353599615622,-73.60363483428955
Cadet,H2X 2S8,Restaurant,246.0,45.51166045593874,-73.56213569641113
Bar le Mal Nécessaire,H2Z 1J5,Cocktail Bar,354.0,45.51166045593874,-73.56213569641113
Foufounes Electriques,H2X 1K5,Night Club,107.0,45.51166045593874,-73.56213569641113
Bar Pamplemousse,H2X 2S9,Beer Bar,296.0,45.51166045593874,-73.56213569641113
La Distillerie,H2X 1H6,Cocktail Bar,437.0,45.51166045593874,-73.56213569641113
Saint-Houblon,H2X 3K3,Bar,326.0,45.51166045593874,-73.56213569641113
Le Saint Bock,H2X 3K4,Bar,496.0,45.51166045593874,-73.56213569641113
La Cage,H2X 3Y2,Sports Bar,511.0,45.51166045593874,-73.56213569641113
Nyks Bistro Pub,H3B 2W4,Bar,678.0,45.51166045593874,-73.56213569641113
Terrasse Place d'Armes,H2Y 2X6,Hotel Bar,786.0,45.51166045593874,-73.56213569641113
Terrasse St-Ambroise,H4C 2G1,Beer Bar,809.0,45.46174102134744,-73.58412176370621
L'Annexe St-Ambroise (L’Annexe St-Ambroise),H4C 2G1,Pub,897.0,45.46174102134744,-73.58412176370621
Messorem Bracitorium,H4E 4H2,Bar,914.0,45.46174102134744,-73.58412176370621
Brasserie Cote St-Paul,H4E 1G2,Bar,325.0,45.46174102134744,-73.58412176370621
Purple Haze,H4E 3S9,Lounge,502.0,45.46174102134744,-73.58412176370621
Riverside St-Henri,H4C 2G1,Beer Bar,867.0,45.46174102134744,-73.58412176370621
Brasserie Harricana,H2R 2W8,Bar,780.0,45.54043190217008,-73.61650675535202
Marconi,H2S 1C1,Restaurant,843.0,45.54043190217008,-73.61650675535202
Yïsst,H2S 1M9,Arts and Entertainment,840.0,45.54043190217008,-73.61650675535202
Birra,H2S 0B2,Bar,683.0,45.54043190217008,-73.61650675535202
Bar le Vestiaire,H2S 2M3,Bar,919.0,45.54043190217008,-73.61650675535202
Huis Clos,H2R 2E7,Bar,460.0,45.54043190217008,-73.61650675535202
Bar St-Denis,H2S 2S4,Bar,499.0,45.54043190217008,-73.61650675535202
Le Pourvoyeur,H2R 1S7,Bar,493.0,45.54043190217008,-73.61650675535202
Miss Villeray,H2R 1G5,Dive Bar,581.0,45.54043190217008,-73.61650675535202
Mon Lapin,H2S 1K8,Wine Bar,911.0,45.54043190217008,-73.61650675535202
Rebel Brasserie Urbaine,H2L 2J1,Bar,829.0,45.52711644190572,-73.54801654815674
Bar le Stud,H2K 2H3,Gay Bar,599.0,45.52711644190572,-73.54801654815674
District Video Lounge,H2L 2H7,Lounge,921.0,45.52711644190572,-73.54801654815674
Sky Pub Terrasse,,Gay Bar,822.0,45.52711644190572,-73.54801654815674
